"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-02","38.03",",,W",,,"2.30",",,W,2400","0.0","T,,W",,,"40","H,,S","43",",,W","35",",,W","   30",",,W","   30",",,W","53.0",",,W","70.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-03","25.50",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"40","H,,S","43",",,W","37",",,W","   20",",,W","   20",",,W","38.9",",,W","50.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-04","14.99",",,W",,,"0.00","T,,W,2400","0.0","T,,W",,,"39","H,,S","41",",,W","36",",,W","   20",",,W","   10",",,W","28.0",",,W","34.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-05","17.67",",,W",,,"0.05",",,W,2400","0.6",",,W",,,"37","H,,S","44",",,W","32",",,W","   20",",,W","   20",",,W","35.1",",,W","44.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-06","8.72",",,W",,,"0.00","T,,W,2400","0.0","T,,W",,,"35","H,,S","37",",,W","33",",,W","  360",",,W","  360",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-07","22.82",",,W",,,"0.55",",,W,2400","2.5",",,W",,,"36","H,,S","39",",,W","33",",,W","   20",",,W","   50",",,W","36.9",",,W","47.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-08","15.66",",,W",,,"0.71",",,W,2400","3.9",",,W",,,"34","H,,S","38",",,W","31",",,W","   10",",,W","   30",",,W","40.0",",,W","50.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-09","12.75",",,W",,,"0.00","T,,W,2400","0.0","T,,W",,,"34","H,,S","37",",,W","29",",,W","  260",",,W","  260",",,W","19.9",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-10","17.90",",,W",,,"0.00","T,,W,2400","0.0","T,,W",,,"36","H,,S","40",",,W","33",",,W","  280",",,W","  280",",,W","25.1",",,W","32.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-11","12.30",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"37","H,,S","44",",,W","31",",,W","  280",",,W","  290",",,W","17.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-12","13.87",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"37","H,,S","42",",,W","29",",,W","   60",",,W","   50",",,W","30.0",",,W","35.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-13","25.05",",,W",,,"1.15",",,W,2400","14.5",",,W",,,"33","H,,S","38",",,W","28",",,W","   10",",,W","  340",",,W","38.0",",,W","50.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-14","18.12",",,W",,,"0.03",",,W,2400","0.3",",,W",,,"33","H,,S","41",",,W","29",",,W","  230",",,W","  220",",,W","28.0",",,W","35.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-15","17.67",",,W",,,"0.01",",,W,2400","0.1",",,W",,,"36","H,,S","43",",,W","32",",,W","  260",",,W","  290",",,W","25.9",",,W","34.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-16","17.67",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"35","H,,S","38",",,W","28",",,W","  310",",,W","  320",",,W","29.1",",,W","40.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-17","18.34",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"31","H,,S","42",",,W","19",",,W","  300",",,W","  320",",,W","29.1",",,W","36.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-18","14.09",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"23","H,,S","33",",,W","16",",,W","  290",",,W","  300",",,W","23.9",",,W","32.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-19","14.32",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"28","H,,S","38",",,W","21",",,W","  300",",,W","  320",",,W","21.9",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-20","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"31","H,,S","39",",,W","24",",,W","  320",",,W","  320",",,W","19.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-21","19.69",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"34","H,,S","39",",,W","32",",,W","   40",",,W","   50",",,W","31.1",",,W","42.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-22","13.42",",,W",,,"0.09",",,W,2400","1.3",",,W",,,"36","H,,S","42",",,W","32",",,W","   30",",,W","   20",",,W","32.0",",,W","42.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-23","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"38","H,,S","42",",,W","35",",,W","  330",",,W","  300",",,W","14.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-24","8.95",",,W",,,"0.01",",,W,2400","0.0","T,,W",,,"40","H,,S","46",",,W","34",",,W","   70",",,W","   70",",,W","17.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-25","14.32",",,W",,,"0.07",",,W,2400","0.1",",,W",,,"36","H,,S","39",",,W","32",",,W","   30",",,W","  360",",,W","25.1",",,W","31.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-26","11.86",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"35","H,,S","40",",,W","29",",,W","   30",",,W","   20",",,W","23.0",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-27","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"35","H,,S","42",",,W","28",",,W","   80",",,W","   80",",,W","15.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-28","5.82",",,W",,,"0.01",",,W,2400","0.0",",,W",,,"41","H,,S","54",",,W","36",",,W","  150",",,W","  150",",,W","18.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-29","5.37",",,W",,,"0.01",",,W,2400","0.0",",,W",,,"43","H,,S","50",",,W","37",",,W","   80",",,W","   80",",,W","12.1",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-30","11.86",",,W",,,"0.08",",,W,2400","0.0",",,W",,,"52","H,,S","64",",,W","43",",,W","  330",",,W","  330",",,W","23.0",",,W","29.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-31","14.32",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"47","H,,S","57",",,W","39",",,W","  190",",,W","  330",",,W","25.1",",,W","32.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-01","17.90",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"48","H,,S","59",",,W","37",",,W","  270",",,W","  260",",,W","29.1",",,W","38.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-02","5.82",",,W",,,"0.11",",,W,2400","0.7",",,W",,,"37","H,,S","40",",,W","31",",,W","  310",",,W","  310",",,W","13.0",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-03","10.07",",,W",,,"0.47",",,W,2400","0.0",",,W",,,"38","H,,S","48",",,W","32",",,W","  110",",,W","  160",",,W","17.0",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-04","12.97",",,W",,,"0.20",",,W,2400","0.0",",,W",,,"44","H,,S","58",",,W","39",",,W","  260",",,W","  270",",,W","31.1",",,W","42.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-05","21.70",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"38","H,,S","43",",,W","30",",,W","  270",",,W","  270",",,W","35.1",",,W","44.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-06","10.96",",,W",,,"0.21",",,W,2400","0.6",",,W",,,"34","H,,S","43",",,W","29",",,W","  180",",,W","  210",",,W","21.9",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-07","12.08",",,W",,,"0.01",",,W,2400","0.0",",,W",,,"41","H,,S","47",",,W","35",",,W","  290",",,W","  270",",,W","19.9",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-08","13.42",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"37","H,,S","42",",,W","32",",,W","  320",",,W","  320",",,W","21.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-09","11.63",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"37","H,,S","46",",,W","30",",,W","  330",",,W","  320",",,W","23.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-10","3.58",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"38","H,,S","41",",,W","35",",,W","  190",",,W","  190",",,W","8.9",",,W","12.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-11","10.96",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"37","H,,S","45",",,W","30",",,W","  110",",,W","  110",",,W","21.9",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-12","11.63",",,W",,,"0.06",",,W,2400","0.0",",,W",,,"43","H,,S","55",",,W","36",",,W","  210",",,W","  210",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-13","9.40",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"55","H,,S","69",",,W","44",",,W","  220",",,W","  220",",,W","23.0",",,W","33.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-14","13.20",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"47","H,,S","52",",,W","38",",,W","   40",",,W","   50",",,W","23.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-15","22.37",",,W",,,"0.04",",,W,2400","0.0","T,,W",,,"36","H,,S","39",",,W","33",",,W","   70",",,W","   50",",,W","30.0",",,W","35.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-16","19.69",",,W",,,"1.57",",,W,2400","0.0",",,W",,,"40","H,,S","53",",,W","36",",,W","  110",",,W","  120",",,W","32.0",",,W","40.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-17","15.43",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"47","H,,S","50",",,W","40",",,W","  230",",,W","  240",",,W","25.1",",,W","30.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-18","14.54",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"44","H,,S","53",",,W","36",",,W","  270",",,W","  270",",,W","23.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-19","8.28",",,W",,,"0.23",",,W,2400","0.0","T,,W",,,"42","H,,S","44",",,W","36",",,W","  320",",,W","  310",",,W","19.9",",,W","23.0",",,W","    1",",,W",,,,,"    1",",,W",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-20","16.11",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"44","H,,S","53",",,W","36",",,W","  320",",,W","  290",",,W","25.9",",,W","35.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-21","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"47","H,,S","59",",,W","39",",,W","  300",",,W","  300",",,W","19.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-22","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"51","H,,S","62",",,W","42",",,W","  110",",,W","  320",",,W","17.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-23","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"50","H,,S","58",",,W","43",",,W","  200",",,W","  220",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-24","12.30",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"54","H,,S","69",",,W","42",",,W","  190",",,W","  170",",,W","21.9",",,W","32.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-25","9.17",",,W",,,"0.72",",,W,2400","0.0",",,W",,,"50","H,,S","56",",,W","47",",,W","  110",",,W","  110",",,W","21.0",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-26","11.63",",,W",,,"0.21",",,W,2400","0.0",",,W",,,"57","H,,S","68",",,W","50",",,W","  270",",,W","  270",",,W","23.0",",,W","30.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-27","7.61",",,W",,,"0.54",",,W,2400","0.0",",,W",,,"52","H,,S","57",",,W","46",",,W","  110",",,W","  100",",,W","16.1",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-28","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"53","H,,S","70",",,W","46",",,W","  110",",,W","  280",",,W","18.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-29","10.29",",,W",,,"0.05",",,W,2400","0.0",",,W",,,"55","H,,S","60",",,W","43",",,W","  260",",,W","  270",",,W","21.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-30","6.71",",,W",,,"0.20",",,W,2400","0.0",",,W",,,"45","H,,S","48",",,W","40",",,W","  250",",,W","  270",",,W","16.1",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-01","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"51","H,,S","67",",,W","44",",,W","  280",",,W","  250",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-02","13.65",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"71","H,,S","89",",,W","58",",,W","  250",",,W","  250",",,W","25.1",",,W","33.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-03","9.62",",,W",,,"0.09",",,W,2400","0.0",",,W",,,"74","H,,S","90",",,W","61",",,W","  220",",,W","  220",",,W","25.1",",,W","34.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-04","12.08",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"69","H,,S","82",",,W","57",",,W","  270",",,W","  280",",,W","31.1",",,W","47.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-05","14.54",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"69","H,,S","75",",,W","58",",,W","  270",",,W","  260",",,W","33.1",",,W","50.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-06","7.38",",,W",,,"0.19",",,W,2400","0.0",",,W",,,"62","H,,S","67",",,W","50",",,W","  230",",,W","  240",",,W","17.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-07","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"53","H,,S","61",",,W","48",",,W","   80",",,W","   50",",,W","18.1",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-08","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"50","H,,S","60",",,W","45",",,W","  110",",,W","  110",",,W","18.1",",,W","21.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-09","8.95",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"55","H,,S","63",",,W","46",",,W","   80",",,W","   70",",,W","18.1",",,W","21.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-10","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"52","H,,S","71",",,W","49",",,W","  220",",,W","  220",",,W","25.1",",,W","31.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-11","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"63","H,,S","70",",,W","52",",,W","  330",",,W","  320",",,W","21.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-12","7.61",",,W",,,"0.21",",,W,2400","0.0",",,W",,,"51","H,,S","53",",,W","49",",,W","   80",",,W","   60",",,W","16.1",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-13","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"50","H,,S","54",",,W","48",",,W","  100",",,W","  100",",,W","16.1",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-14","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"56","H,,S","69",",,W","49",",,W","  200",",,W","  200",",,W","17.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-15","10.51",",,W",,,"1.00",",,W,2400","0.0",",,W",,,"66","H,,S","85",",,W","58",",,W","  280",",,W","  290",",,W","25.1",",,W","32.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-16","9.40",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"56","H,,S","62",",,W","50",",,W","   50",",,W","   50",",,W","23.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-17","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"58","H,,S","71",",,W","51",",,W","  130",",,W","  130",",,W","12.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-18","14.32",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"58","H,,S","65",",,W","47",",,W","   60",",,W","   60",",,W","25.1",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-19","8.05",",,W",,,"0.20",",,W,2400","0.0",",,W",,,"50","H,,S","55",",,W","46",",,W","   90",",,W","   90",",,W","17.0",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-20","11.63",",,W",,,"0.08",",,W,2400","0.0",",,W",,,"65","H,,S","81",",,W","54",",,W","  250",",,W","  230",",,W","21.9",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-21","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"67","H,,S","80",",,W","57",",,W","  200",",,W","  210",",,W","21.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-22","6.71",",,W",,,"0.03",",,W,2400","0.0",",,W",,,"62","H,,S","67",",,W","54",",,W","  220",",,W","  220",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-23","9.62",",,W",,,"0.02",",,W,2400","0.0",",,W",,,"63","H,,S","84",",,W","54",",,W","   20",",,W","   20",",,W","21.0",",,W","25.9",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-24","11.86",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"61","H,,S","68",",,W","53",",,W","  220",",,W","  220",",,W","21.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-25","14.99",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"70","H,,S","88",",,W","54",",,W","  240",",,W","  250",",,W","29.1",",,W","36.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-26","11.63",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"78","H,,S","89",",,W","61",",,W","   50",",,W","   50",",,W","23.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-27","16.11",",,W",,,"0.02",",,W,2400","0.0",",,W",,,"57","H,,S","61",",,W","50",",,W","   60",",,W","   60",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-28","7.83",",,W",,,"0.06",",,W,2400","0.0",",,W",,,"52","H,,S","59",",,W","50",",,W","   50",",,W","   40",",,W","14.1",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-29","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"67","H,,S","85",",,W","58",",,W","   90",",,W","   90",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-30","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"65","H,,S","69",",,W","60",",,W","   60",",,W","   60",",,W","17.0",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-31","10.07",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"66","H,,S","83",",,W","56",",,W","  190",",,W","  220",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-06-01","8.05",",,W",,,"0.01",",,W,2400","0.0",",,W",,,"70","H,,S","79",",,W","64",",,W","  220",",,W","  230",",,W","15.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-06-02","8.50",",,W",,,"0.01",",,W,2400","0.0",",,W",,,"73","H,,S","81",",,W","57",",,W","   50",",,W","   40",",,W","18.1",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-06-03","13.20",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"58","H,,S","60",",,W","50",",,W","   80",",,W","   90",",,W","21.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-06-04","14.54",",,W",,,"0.62",",,W,2400","0.0",",,W",,,"52","H,,S","53",",,W","49",",,W","   70",",,W","   60",",,W","21.9",",,W","27.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-06-05","7.38",",,W",,,"0.34",",,W,2400","0.0",",,W",,,"53","H,,S","61",",,W","49",",,W","   40",",,W","   30",",,W","18.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,,
